COUNTRY,SECTOR,SUBSECTOR,ENERGY_CARRIER,PROPERTY,UNIT,YEAR,VALUE
LV,Industry,Aluminium,Solids,Energy Demand,TWh,2050,0
LV,Industry,Aluminium,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Aluminium,Others,Energy Demand,TWh,2050,0
LV,Industry,Chemicals,Electricity,Energy Demand,TWh,2050,0.103640728
LV,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2050,0.023372337
PL,Industry,Food,Methane,Energy Demand,TWh,2050,1.962219326
LV,Industry,Chemicals,Heat,Energy Demand,TWh,2050,0.015776328
LV,Industry,Chemicals,Biofuels,Energy Demand,TWh,2050,0.027937247
LV,Industry,Chemicals,Solids,Energy Demand,TWh,2050,0
LV,Industry,Chemicals,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Chemicals,Others,Energy Demand,TWh,2050,0
PT,Industry,Food,Methane,Energy Demand,TWh,2050,0.368503102
LV,Industry,Fertilizers,Electricity,Energy Demand,TWh,2050,0
LV,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2050,0
RO,Industry,Food,Methane,Energy Demand,TWh,2050,0.522743892
LV,Industry,Fertilizers,Heat,Energy Demand,TWh,2050,0
LV,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2050,0
LV,Industry,Fertilizers,Solids,Energy Demand,TWh,2050,0
LV,Industry,Fertilizers,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Fertilizers,Others,Energy Demand,TWh,2050,0
SE,Industry,Food,Methane,Energy Demand,TWh,2050,0
LV,Industry,Food,Electricity,Energy Demand,TWh,2050,0.403061064
LV,Industry,Food,Hydrogen,Energy Demand,TWh,2050,0
SI,Industry,Food,Methane,Energy Demand,TWh,2050,0.056811148
LV,Industry,Food,Heat,Energy Demand,TWh,2050,0
LV,Industry,Food,Biofuels,Energy Demand,TWh,2050,0
LV,Industry,Food,Solids,Energy Demand,TWh,2050,0
LV,Industry,Food,Liquids,Energy Demand,TWh,2050,0.007555621
LV,Industry,Food,Others,Energy Demand,TWh,2050,0
LV,Industry,Metals,Electricity,Energy Demand,TWh,2050,0.002708465
LV,Industry,Metals,Hydrogen,Energy Demand,TWh,2050,0
SK,Industry,Food,Methane,Energy Demand,TWh,2050,0.138455327
LV,Industry,Metals,Heat,Energy Demand,TWh,2050,0
LV,Industry,Metals,Biofuels,Energy Demand,TWh,2050,0
LV,Industry,Metals,Solids,Energy Demand,TWh,2050,0.00015644
LV,Industry,Metals,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Metals,Others,Energy Demand,TWh,2050,0
LV,Industry,Others,Electricity,Energy Demand,TWh,2050,1.271850356
LV,Industry,Others,Hydrogen,Energy Demand,TWh,2050,0
UK,Industry,Food,Methane,Energy Demand,TWh,2050,2.320788497
LV,Industry,Others,Heat,Energy Demand,TWh,2050,0
LV,Industry,Others,Biofuels,Energy Demand,TWh,2050,3.154188882
LV,Industry,Others,Solids,Energy Demand,TWh,2050,0.000138133
LV,Industry,Others,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Others,Others,Energy Demand,TWh,2050,0
AT,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.053715672
LV,Industry,Paper,Electricity,Energy Demand,TWh,2050,0.023597046
LV,Industry,Paper,Hydrogen,Energy Demand,TWh,2050,0.006383356
LV,Industry,Paper,Heat,Energy Demand,TWh,2050,0
LV,Industry,Paper,Biofuels,Energy Demand,TWh,2050,0.002956996
LV,Industry,Paper,Solids,Energy Demand,TWh,2050,0
LV,Industry,Paper,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Paper,Others,Energy Demand,TWh,2050,0
LV,Industry,Refineries,Electricity,Energy Demand,TWh,2050,0
LV,Industry,Refineries,Hydrogen,Energy Demand,TWh,2050,0
BE,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.295297573
LV,Industry,Refineries,Heat,Energy Demand,TWh,2050,0
LV,Industry,Refineries,Biofuels,Energy Demand,TWh,2050,0
LV,Industry,Refineries,Solids,Energy Demand,TWh,2050,0
LV,Industry,Refineries,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Refineries,Others,Energy Demand,TWh,2050,0
LV,Industry,Steel,Electricity,Energy Demand,TWh,2050,0
LV,Industry,Steel,Hydrogen,Energy Demand,TWh,2050,0
BG,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.22171091
LV,Industry,Steel,Heat,Energy Demand,TWh,2050,0
LV,Industry,Steel,Biofuels,Energy Demand,TWh,2050,0
LV,Industry,Steel,Solids,Energy Demand,TWh,2050,0
LV,Industry,Steel,Liquids,Energy Demand,TWh,2050,0
LV,Industry,Steel,Others,Energy Demand,TWh,2050,0
LV,Industry,Datacenters,Electricity,Energy Demand,TWh,2050,0.64595265
MT,Industry,Total,Electricity,Energy Demand,TWh,2050,0.330083835
MT,Industry,Total,Hydrogen,Energy Demand,TWh,2050,0.041158628
MT,Industry,Total,Heat,Energy Demand,TWh,2050,0
MT,Industry,Total,Biofuels,Energy Demand,TWh,2050,0.013719543
MT,Industry,Total,Solids,Energy Demand,TWh,2050,0
MT,Industry,Total,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Total,Others,Energy Demand,TWh,2050,0
CY,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Electricity,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Heat,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Solids,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Aluminium,Others,Energy Demand,TWh,2050,0
MT,Industry,Chemicals,Electricity,Energy Demand,TWh,2050,0.028938992
MT,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2050,0
CZ,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.09939136
MT,Industry,Chemicals,Heat,Energy Demand,TWh,2050,0
MT,Industry,Chemicals,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Chemicals,Solids,Energy Demand,TWh,2050,0
MT,Industry,Chemicals,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Chemicals,Others,Energy Demand,TWh,2050,0
MT,Industry,Fertilizers,Electricity,Energy Demand,TWh,2050,0
MT,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2050,0
DE,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.052368043
MT,Industry,Fertilizers,Heat,Energy Demand,TWh,2050,0
MT,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Fertilizers,Solids,Energy Demand,TWh,2050,0
MT,Industry,Fertilizers,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Fertilizers,Others,Energy Demand,TWh,2050,0
MT,Industry,Food,Electricity,Energy Demand,TWh,2050,0.041628652
MT,Industry,Food,Hydrogen,Energy Demand,TWh,2050,0
DK,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
MT,Industry,Food,Heat,Energy Demand,TWh,2050,0
MT,Industry,Food,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Food,Solids,Energy Demand,TWh,2050,0
MT,Industry,Food,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Food,Others,Energy Demand,TWh,2050,0
MT,Industry,Metals,Electricity,Energy Demand,TWh,2050,0
MT,Industry,Metals,Hydrogen,Energy Demand,TWh,2050,0
MT,Industry,Metals,Heat,Energy Demand,TWh,2050,0
MT,Industry,Metals,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Metals,Solids,Energy Demand,TWh,2050,0
MT,Industry,Metals,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Metals,Others,Energy Demand,TWh,2050,0
MT,Industry,Others,Electricity,Energy Demand,TWh,2050,0.216768776
MT,Industry,Others,Hydrogen,Energy Demand,TWh,2050,0.041158628
EE,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
MT,Industry,Others,Heat,Energy Demand,TWh,2050,0
MT,Industry,Others,Biofuels,Energy Demand,TWh,2050,0.013719543
MT,Industry,Others,Solids,Energy Demand,TWh,2050,0
MT,Industry,Others,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Others,Others,Energy Demand,TWh,2050,0
MT,Industry,Paper,Electricity,Energy Demand,TWh,2050,0.015326745
MT,Industry,Paper,Hydrogen,Energy Demand,TWh,2050,0
ES,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.335064935
MT,Industry,Paper,Heat,Energy Demand,TWh,2050,0
MT,Industry,Paper,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Paper,Solids,Energy Demand,TWh,2050,0
MT,Industry,Paper,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Paper,Others,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Electricity,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Hydrogen,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Heat,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Solids,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Refineries,Others,Energy Demand,TWh,2050,0
FI,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
MT,Industry,Steel,Electricity,Energy Demand,TWh,2050,0
MT,Industry,Steel,Hydrogen,Energy Demand,TWh,2050,0
MT,Industry,Steel,Heat,Energy Demand,TWh,2050,0
MT,Industry,Steel,Biofuels,Energy Demand,TWh,2050,0
MT,Industry,Steel,Solids,Energy Demand,TWh,2050,0
MT,Industry,Steel,Liquids,Energy Demand,TWh,2050,0
MT,Industry,Steel,Others,Energy Demand,TWh,2050,0
MT,Industry,Datacenters,Electricity,Energy Demand,TWh,2050,0.02742067
NL,Industry,Total,Electricity,Energy Demand,TWh,2050,155.948031
NL,Industry,Total,Hydrogen,Energy Demand,TWh,2050,97.35223784
FR,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.245705904
NL,Industry,Total,Heat,Energy Demand,TWh,2050,0.223088923
NL,Industry,Total,Biofuels,Energy Demand,TWh,2050,0.200470467
NL,Industry,Total,Solids,Energy Demand,TWh,2050,2.223125376
NL,Industry,Total,Liquids,Energy Demand,TWh,2050,0.80728245
NL,Industry,Total,Others,Energy Demand,TWh,2050,0
NL,Industry,Aluminium,Electricity,Energy Demand,TWh,2050,0
NL,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2050,0
GR,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.062484596
NL,Industry,Aluminium,Heat,Energy Demand,TWh,2050,0
NL,Industry,Aluminium,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Aluminium,Solids,Energy Demand,TWh,2050,0
NL,Industry,Aluminium,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Aluminium,Others,Energy Demand,TWh,2050,0
NL,Industry,Chemicals,Electricity,Energy Demand,TWh,2050,55.71940095
NL,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2050,9.58851219
NL,Industry,Chemicals,Heat,Energy Demand,TWh,2050,0.221761108
NL,Industry,Chemicals,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Chemicals,Solids,Energy Demand,TWh,2050,0
NL,Industry,Chemicals,Liquids,Energy Demand,TWh,2050,0.80728245
NL,Industry,Chemicals,Others,Energy Demand,TWh,2050,0
HR,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.263776974
NL,Industry,Fertilizers,Electricity,Energy Demand,TWh,2050,2.589815897
NL,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2050,1.934104463
NL,Industry,Fertilizers,Heat,Energy Demand,TWh,2050,0.001327816
NL,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Fertilizers,Solids,Energy Demand,TWh,2050,0
NL,Industry,Fertilizers,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Fertilizers,Others,Energy Demand,TWh,2050,0
HU,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.732232507
NL,Industry,Food,Electricity,Energy Demand,TWh,2050,10.2886283
NL,Industry,Food,Hydrogen,Energy Demand,TWh,2050,1.192508887
NL,Industry,Food,Heat,Energy Demand,TWh,2050,0
NL,Industry,Food,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Food,Solids,Energy Demand,TWh,2050,0
NL,Industry,Food,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Food,Others,Energy Demand,TWh,2050,0
NL,Industry,Metals,Electricity,Energy Demand,TWh,2050,0
NL,Industry,Metals,Hydrogen,Energy Demand,TWh,2050,0
IE,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
NL,Industry,Metals,Heat,Energy Demand,TWh,2050,0
NL,Industry,Metals,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Metals,Solids,Energy Demand,TWh,2050,0
NL,Industry,Metals,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Metals,Others,Energy Demand,TWh,2050,0
NL,Industry,Others,Electricity,Energy Demand,TWh,2050,22.05175136
NL,Industry,Others,Hydrogen,Energy Demand,TWh,2050,2.806586537
NL,Industry,Others,Heat,Energy Demand,TWh,2050,0
NL,Industry,Others,Biofuels,Energy Demand,TWh,2050,0.200470467
NL,Industry,Others,Solids,Energy Demand,TWh,2050,0.22489773
NL,Industry,Others,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Others,Others,Energy Demand,TWh,2050,0
IT,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.156211491
NL,Industry,Paper,Electricity,Energy Demand,TWh,2050,2.172206477
NL,Industry,Paper,Hydrogen,Energy Demand,TWh,2050,0.458043787
NL,Industry,Paper,Heat,Energy Demand,TWh,2050,0
NL,Industry,Paper,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Paper,Solids,Energy Demand,TWh,2050,0
NL,Industry,Paper,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Paper,Others,Energy Demand,TWh,2050,0
NL,Industry,Refineries,Electricity,Energy Demand,TWh,2050,41.35753607
NL,Industry,Refineries,Hydrogen,Energy Demand,TWh,2050,68.44629922
LT,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.38005041
NL,Industry,Refineries,Heat,Energy Demand,TWh,2050,0
NL,Industry,Refineries,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Refineries,Solids,Energy Demand,TWh,2050,0
NL,Industry,Refineries,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Refineries,Others,Energy Demand,TWh,2050,0
NL,Industry,Steel,Electricity,Energy Demand,TWh,2050,5.418292902
NL,Industry,Steel,Hydrogen,Energy Demand,TWh,2050,12.92618276
LU,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
NL,Industry,Steel,Heat,Energy Demand,TWh,2050,0
NL,Industry,Steel,Biofuels,Energy Demand,TWh,2050,0
NL,Industry,Steel,Solids,Energy Demand,TWh,2050,1.998227646
NL,Industry,Steel,Liquids,Energy Demand,TWh,2050,0
NL,Industry,Steel,Others,Energy Demand,TWh,2050,0
NL,Industry,Datacenters,Electricity,Energy Demand,TWh,2050,16.35039906
PL,Industry,Total,Electricity,Energy Demand,TWh,2050,94.88381236
PL,Industry,Total,Hydrogen,Energy Demand,TWh,2050,27.08108793
PL,Industry,Total,Heat,Energy Demand,TWh,2050,6.932086367
PL,Industry,Total,Biofuels,Energy Demand,TWh,2050,6.73969501
PL,Industry,Total,Solids,Energy Demand,TWh,2050,2.312391196
PL,Industry,Total,Liquids,Energy Demand,TWh,2050,0.328012547
PL,Industry,Total,Others,Energy Demand,TWh,2050,0
LV,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Electricity,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Heat,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Biofuels,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Solids,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Liquids,Energy Demand,TWh,2050,0
PL,Industry,Aluminium,Others,Energy Demand,TWh,2050,0
PL,Industry,Chemicals,Electricity,Energy Demand,TWh,2050,12.90166203
PL,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2050,2.744466887
MT,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
PL,Industry,Chemicals,Heat,Energy Demand,TWh,2050,1.852515148
PL,Industry,Chemicals,Biofuels,Energy Demand,TWh,2050,3.280495575
PL,Industry,Chemicals,Solids,Energy Demand,TWh,2050,0
PL,Industry,Chemicals,Liquids,Energy Demand,TWh,2050,0
PL,Industry,Chemicals,Others,Energy Demand,TWh,2050,0
PL,Industry,Fertilizers,Electricity,Energy Demand,TWh,2050,0.600002513
PL,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2050,1.881868433
NL,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.618597863
PL,Industry,Fertilizers,Heat,Energy Demand,TWh,2050,0
PL,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2050,0
PL,Industry,Fertilizers,Solids,Energy Demand,TWh,2050,0
PL,Industry,Fertilizers,Liquids,Energy Demand,TWh,2050,0
PL,Industry,Fertilizers,Others,Energy Demand,TWh,2050,0
PL,Industry,Food,Electricity,Energy Demand,TWh,2050,11.16379594
PL,Industry,Food,Hydrogen,Energy Demand,TWh,2050,0
PL,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.958687692
PL,Industry,Food,Heat,Energy Demand,TWh,2050,0
PL,Industry,Food,Biofuels,Energy Demand,TWh,2050,0
PL,Industry,Food,Solids,Energy Demand,TWh,2050,0
PL,Industry,Food,Liquids,Energy Demand,TWh,2050,0.21277077
PL,Industry,Food,Others,Energy Demand,TWh,2050,0
PL,Industry,Metals,Electricity,Energy Demand,TWh,2050,1.442749998
PL,Industry,Metals,Hydrogen,Energy Demand,TWh,2050,0
PL,Industry,Metals,Heat,Energy Demand,TWh,2050,0.167013097
PL,Industry,Metals,Biofuels,Energy Demand,TWh,2050,0
PL,Industry,Metals,Solids,Energy Demand,TWh,2050,0.155068109
PL,Industry,Metals,Liquids,Energy Demand,TWh,2050,0.110487203
PL,Industry,Metals,Others,Energy Demand,TWh,2050,0
PL,Industry,Others,Electricity,Energy Demand,TWh,2050,43.33850555
PL,Industry,Others,Hydrogen,Energy Demand,TWh,2050,9.33066975
PT,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
PL,Industry,Others,Heat,Energy Demand,TWh,2050,4.910878816
PL,Industry,Others,Biofuels,Energy Demand,TWh,2050,2.087123497
PL,Industry,Others,Solids,Energy Demand,TWh,2050,1.061585667
PL,Industry,Others,Liquids,Energy Demand,TWh,2050,0
PL,Industry,Others,Others,Energy Demand,TWh,2050,0
PL,Industry,Paper,Electricity,Energy Demand,TWh,2050,6.581390272
PL,Industry,Paper,Hydrogen,Energy Demand,TWh,2050,2.961941708
RO,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.249938385
PL,Industry,Paper,Heat,Energy Demand,TWh,2050,0
PL,Industry,Paper,Biofuels,Energy Demand,TWh,2050,1.372075938
PL,Industry,Paper,Solids,Energy Demand,TWh,2050,0
PL,Industry,Paper,Liquids,Energy Demand,TWh,2050,0
PL,Industry,Paper,Others,Energy Demand,TWh,2050,0
PL,Industry,Refineries,Electricity,Energy Demand,TWh,2050,0.246319686
PL,Industry,Refineries,Hydrogen,Energy Demand,TWh,2050,1.503510637
PL,Industry,Refineries,Heat,Energy Demand,TWh,2050,0.001679307
PL,Industry,Refineries,Biofuels,Energy Demand,TWh,2050,0
PL,Industry,Refineries,Solids,Energy Demand,TWh,2050,0.035884905
PL,Industry,Refineries,Liquids,Energy Demand,TWh,2050,0.004754573
PL,Industry,Refineries,Others,Energy Demand,TWh,2050,0
SE,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
PL,Industry,Steel,Electricity,Energy Demand,TWh,2050,8.426244385
PL,Industry,Steel,Hydrogen,Energy Demand,TWh,2050,8.658630515
PL,Industry,Steel,Heat,Energy Demand,TWh,2050,0
PL,Industry,Steel,Biofuels,Energy Demand,TWh,2050,0
PL,Industry,Steel,Solids,Energy Demand,TWh,2050,1.059852516
PL,Industry,Steel,Liquids,Energy Demand,TWh,2050,0
PL,Industry,Steel,Others,Energy Demand,TWh,2050,0
PL,Industry,Datacenters,Electricity,Energy Demand,TWh,2050,10.18314198
PT,Industry,Total,Electricity,Energy Demand,TWh,2050,21.98721776
PT,Industry,Total,Hydrogen,Energy Demand,TWh,2050,6.516065812
SI,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0
PT,Industry,Total,Heat,Energy Demand,TWh,2050,0.809454193
PT,Industry,Total,Biofuels,Energy Demand,TWh,2050,3.743890858
PT,Industry,Total,Solids,Energy Demand,TWh,2050,0.258860039
PT,Industry,Total,Liquids,Energy Demand,TWh,2050,0.605552706
PT,Industry,Total,Others,Energy Demand,TWh,2050,0
PT,Industry,Aluminium,Electricity,Energy Demand,TWh,2050,0
PT,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2050,0
SK,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.240141515
PT,Industry,Aluminium,Heat,Energy Demand,TWh,2050,0
PT,Industry,Aluminium,Biofuels,Energy Demand,TWh,2050,0
PT,Industry,Aluminium,Solids,Energy Demand,TWh,2050,0
PT,Industry,Aluminium,Liquids,Energy Demand,TWh,2050,0
PT,Industry,Aluminium,Others,Energy Demand,TWh,2050,0
PT,Industry,Chemicals,Electricity,Energy Demand,TWh,2050,2.663955804
PT,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2050,0.389782923
PT,Industry,Chemicals,Heat,Energy Demand,TWh,2050,0.263103473
PT,Industry,Chemicals,Biofuels,Energy Demand,TWh,2050,0.4659124
PT,Industry,Chemicals,Solids,Energy Demand,TWh,2050,0
PT,Industry,Chemicals,Liquids,Energy Demand,TWh,2050,0
PT,Industry,Chemicals,Others,Energy Demand,TWh,2050,0
UK,Industry,Fertilizers,Methane,Energy Demand,TWh,2050,0.327850779
PT,Industry,Fertilizers,Electricity,Energy Demand,TWh,2050,0
PT,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2050,0
PT,Industry,Fertilizers,Heat,Energy Demand,TWh,2050,0
PT,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2050,0
PT,Industry,Fertilizers,Solids,Energy Demand,TWh,2050,0
PT,Industry,Fertilizers,Liquids,Energy Demand,TWh,2050,0
PT,Industry,Fertilizers,Others,Energy Demand,TWh,2050,0
AT,Industry,Chemicals,Methane,Energy Demand,TWh,2050,0
PT,Industry,Food,Electricity,Energy Demand,TWh,2050,2.477509229
PT,Industry,Food,Hydrogen,Energy Demand,TWh,2050,0
PT,Industry,Food,Heat,Energy Demand,TWh,2050,0
PT,Industry,Food,Biofuels,Energy Demand,TWh,2050,0
PT,Industry,Food,Solids,Energy Demand,TWh,2050,0
PT,Industry,Food,Liquids,Energy Demand,TWh,2050,0.039958168
PT,Industry,Food,Others,Energy Demand,TWh,2050,0
PT,Industry,Metals,Electricity,Energy Demand,TWh,2050,0.060278911
PT,Industry,Metals,Hydrogen,Energy Demand,TWh,2050,0
BE,Industry,Chemicals,Methane,Energy Demand,TWh,2050,2.214683207
PT,Industry,Metals,Heat,Energy Demand,TWh,2050,0
PT,Industry,Metals,Biofuels,Energy Demand,TWh,2050,0
PT,Industry,Metals,Solids,Energy Demand,TWh,2050,0
PT,Industry,Metals,Liquids,Energy Demand,TWh,2050,0.01816012
PT,Industry,Metals,Others,Energy Demand,TWh,2050,0
PT,Industry,Others,Electricity,Energy Demand,TWh,2050,8.428687245
PT,Industry,Others,Hydrogen,Energy Demand,TWh,2050,0.983346845
PT,Industry,Others,Heat,Energy Demand,TWh,2050,0
PT,Industry,Others,Biofuels,Energy Demand,TWh,2050,2.209337717
PT,Industry,Others,Solids,Energy Demand,TWh,2050,0.035676429
PT,Industry,Others,Liquids,Energy Demand,TWh,2050,0
PT,Industry,Others,Others,Energy Demand,TWh,2050,0
BG,Industry,Chemicals,Methane,Energy Demand,TWh,2050,0.368128992
PT,Industry,Paper,Electricity,Energy Demand,TWh,2050,4.713381433
PT,Industry,Paper,Hydrogen,Energy Demand,TWh,2050,2.306906996
PT,Industry,Paper,Heat,Energy Demand,TWh,2050,0
